total_subjects,top_subjects,high_subjects,medium_subjects,other_subjects,total_documents,total_cites,avg_cites_per_paper,subjects_in_top_500_count,university_name,cluster
1,0,0,0,1,435.0,5686.0,13.07,0,AGR RES EDUC & EXTENS ORG,0
1,0,0,1,0,88.0,8411.0,95.58,0,FLANDERS MARINE INSTITUTE VLIZ,0
3,0,0,2,1,4435.0,176927.0,45.88666666666666,0,LEEDS TEACHING HOSPITALS NHS TRUST,0
2,0,0,0,2,660.0,7373.0,11.24,0,GYEONGKUK NATIONAL UNIVERSITY,0
4,0,0,1,3,5496.0,63947.0,11.1125,0,GUIZHOU MEDICAL UNIVERSITY,0
16,0,7,4,5,18215.0,532207.0,29.275625000000005,7,DARTMOUTH COLLEGE,2
1,0,0,0,1,13.0,7930.0,610.0,0,APEX MED RES,0
4,1,1,0,2,10349.0,296743.0,47.7025,2,"INSTITUTE OF METAL RESEARCH, CAS",0
3,0,0,1,2,1921.0,26561.0,15.546666666666667,0,ARID AGRICULTURE UNIVERSITY,0
1,0,0,0,1,113.0,5328.0,47.15,0,NATIONAL INSTITUTE OF FUNDAMENTAL STUDIES (NIFS),0
16,1,9,5,1,20596.0,620927.0,31.955624999999998,10,CARNEGIE MELLON UNIVERSITY,1
5,0,2,2,1,8068.0,480401.0,51.278,2,ROYAL MARSDEN NHS FOUNDATION TRUST,0
8,0,1,4,3,11565.0,188564.0,17.833750000000002,1,INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GUWAHATI,2
17,0,7,9,1,34291.0,881608.0,22.690000000000005,7,NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS,1
13,0,5,6,2,14007.0,367392.0,26.38384615384615,5,PHILIPPS UNIVERSITY MARBURG,2
1,0,0,0,1,8.0,7467.0,933.38,0,INST ADULT DIS,0
1,0,0,0,1,1310.0,14234.0,10.87,0,GULHANE MILITARY MEDICAL ACADEMY,0
2,0,0,0,2,834.0,13868.0,16.495,0,UNIVERSITY OF KHARTOUM,0
4,0,0,0,4,3475.0,51283.0,14.595,0,EHIME UNIVERSITY,2
2,0,0,0,2,795.0,26459.0,31.37,0,JISHOU UNIVERSITY,0
3,0,0,2,1,2451.0,32083.0,23.05,0,JAPAN FISHERIES RESEARCH & EDUCATION AGENCY (FRA),0
1,0,0,0,1,136.0,4843.0,35.61,0,UNITED THERAPEUTICS CORPORATION,0
4,0,0,1,3,1303.0,41507.0,33.425,0,NENCKI INSTITUTE OF EXPERIMENTAL BIOLOGY OF THE POLISH ACADEMY OF SCIENCES,0
1,0,0,0,1,9.0,7483.0,831.44,0,RADIANT RES INC,0
1,0,0,0,1,139.0,4668.0,33.58,0,HOSP SANTO ANTONIO,0
1,0,0,0,1,492.0,3930.0,7.99,0,CONNECTICUT STATE UNIVERSITY SYSTEM,0
2,0,0,1,1,2502.0,86443.0,38.31,0,ROYAL INFIRMARY OF EDINBURGH,0
2,0,1,1,0,2423.0,42411.0,17.21,1,INTEL CORPORATION,0
18,0,9,7,2,29428.0,594696.0,18.073333333333338,9,JAGIELLONIAN UNIVERSITY,1
3,0,0,0,3,1918.0,35715.0,18.75,0,MINJIANG UNIVERSITY,0
2,0,0,0,2,306.0,14785.0,82.31,0,FRIESLANDCAMPINA,0
1,0,0,0,1,162.0,4494.0,27.74,0,MEM HERMANN HOSP,0
3,0,0,0,3,4056.0,69323.0,14.876666666666667,0,KEIMYUNG UNIVERSITY,0
1,0,0,0,1,282.0,6034.0,21.4,0,DEPT PATHOL,0
1,0,0,0,1,512.0,9067.0,17.71,0,SAUDI ARAMCO,0
3,0,0,0,3,804.0,21175.0,26.426666666666666,0,SCIENSANO,0
1,0,0,0,1,426.0,3940.0,9.25,0,MEISE BOT GARDEN,0
2,0,0,1,1,979.0,22033.0,22.095,0,NAVAL MEDICAL RESEARCH CENTER (NMRC),0
1,0,0,0,1,209.0,6250.0,29.9,0,CANTERBURY DIST HLTH BOARD,0
15,0,4,6,5,22586.0,415482.0,17.546666666666667,4,CHONNAM NATIONAL UNIVERSITY,2
4,0,0,3,1,6462.0,182064.0,23.0725,0,CHU GRENOBLE ALPES,0
2,0,0,1,1,914.0,9684.0,11.0,0,"NATIONAL INSTITUTE OF HORTICULTURAL & HERBAL SCIENCE (NIHHS), REPUBLIC OF KOREA",0
18,0,10,7,1,50006.0,907942.0,17.94888888888889,10,TOHOKU UNIVERSITY,1
2,0,0,1,1,2670.0,102773.0,26.65,0,UNIVERSITY OF OCCUPATIONAL & ENVIRONMENTAL HEALTH - JAPAN,0
1,0,0,0,1,212.0,22827.0,107.67,0,TACHIKAWA HOSPITAL,0
1,0,0,0,1,1.0,4621.0,4621.0,0,BANGLADESH AGRICULTURAL RESEARCH COUNCIL (BARC),3
1,0,0,0,1,28.0,7312.0,261.14,0,MELBOURNE SCH POPULAT & GLOBAL HLTH,0
1,0,0,0,1,9.0,7488.0,832.0,0,CLIN HOSP 5,0
10,0,5,4,1,20522.0,350225.0,15.776999999999997,5,ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR),2
1,0,0,0,1,192.0,15505.0,80.76,0,OREGON MED RES CTR,0
5,0,1,3,1,7895.0,128285.0,16.442,1,ITMO UNIVERSITY,0
2,0,1,0,1,8838.0,168830.0,16.785,1,JOINT INSTITUTE FOR NUCLEAR RESEARCH - RUSSIA,0
1,0,0,0,1,42.0,11568.0,275.43,0,FDN OFTALMOL SANTANDER,0
5,0,0,0,5,1854.0,32952.0,17.926000000000002,0,NATIONAL UNIVERSITY OF ROSARIO,2
1,0,0,0,1,605.0,10275.0,16.98,0,ENTE OSPED CANTONALE,0
1,0,0,0,1,277.0,8468.0,30.57,0,RINKU GEN MED CTR,0
5,0,0,0,5,4543.0,68965.0,14.212,0,UNIVERSIDAD AUTONOMA DE NUEVO LEON,2
5,0,0,1,4,2962.0,47125.0,16.084,0,UNIVERSIDAD PUBLICA DE NAVARRA,2
1,0,1,0,0,2936.0,98558.0,33.57,1,CSIC - INSTITUTO DE ASTROFISICA DE ANDALUCIA (IAA),0
1,0,0,0,1,562.0,12296.0,21.88,0,UNIVERSITY MESSINA POLICLIN,0
1,0,0,0,1,70.0,8553.0,122.19,0,SANGLAH GENERAL HOSPITAL,0
1,0,0,0,1,264.0,6196.0,23.47,0,INSTITUTE OF HEMATOLOGY PRAGUE,0
2,0,0,1,1,953.0,14415.0,15.15,0,HUBEI ACADEMY OF AGRICULTURAL SCIENCES,0
4,0,0,1,3,6158.0,94276.0,11.1625,0,ISTANBUL UNIVERSITY - CERRAHPASA,0
4,0,0,2,2,4322.0,178122.0,35.832499999999996,0,CHU DIJON BOURGOGNE,0
1,0,0,0,1,278.0,4023.0,14.47,0,UNIVERSIDAD POLITECNICA SALESIANA,0
3,0,0,1,2,1652.0,22386.0,15.82,0,SAITAMA UNIVERSITY,0
2,0,0,2,0,989.0,22962.0,23.305,0,"OIL CROPS RESEARCH INSTITUTE, CAAS",0
2,0,1,1,0,2888.0,79845.0,27.445,1,SOUTHWEST RESEARCH INSTITUTE,0
4,0,0,1,3,3211.0,45930.0,15.412500000000001,0,CHENGDU UNIVERSITY OF INFORMATION TECHNOLOGY,0
1,0,0,0,1,6.0,13014.0,2169.0,0,SKAANE CTY COUNCIL,0
1,0,0,0,1,384.0,10992.0,28.62,0,INSTITUT DE RECHERCHE CLINIQUE DE MONTREAL (IRCM),0
2,0,0,0,2,1302.0,16474.0,12.91,0,DUZCE UNIVERSITY,0
1,0,0,0,1,10.0,7497.0,749.7,0,FRIEDMAN SCH NUTR SCI & POLICY,0
1,0,0,0,1,427.0,7595.0,17.79,0,SANT'EUGENIO HOSPITAL,0
1,0,0,0,1,114.0,18930.0,166.05,0,INST CLIN EFFECTIVENESS & HLTH POLICY,0
1,0,0,0,1,30.0,18275.0,609.17,0,MANIAN MED CTR,0
18,1,12,4,1,33133.0,1090254.0,29.96277777777778,13,QUEEN MARY UNIVERSITY LONDON,1
2,0,0,0,2,717.0,7754.0,11.135,0,UNIVERSIDAD ADOLFO IBANEZ,0
4,1,0,1,2,9501.0,73523.0,11.685,1,CNRS - NATIONAL INSTITUTE FOR MATHEMATICAL SCIENCES (INSMI),0
4,0,1,3,0,2916.0,54556.0,20.6325,1,BIRKBECK UNIVERSITY LONDON,0
1,0,0,0,1,731.0,11158.0,15.26,0,"NATIONAL INSTITUTE OF ENVIRONMENTAL RESEARCH (NIER), REPUBLIC OF KOREA",0
10,0,5,2,3,23381.0,357137.0,15.213000000000003,5,SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES,2
1,0,0,0,1,91.0,7368.0,80.97,0,SCI INST PUBL HLTH,0
1,0,0,0,1,472.0,18724.0,39.67,0,FDN JIMENEZ DIAZ,0
1,0,0,0,1,322.0,16879.0,52.42,0,DILLA UNIVERSITY,0
5,0,0,2,3,1473.0,54872.0,49.324,0,JAMES J. PETERS VA MEDICAL CENTER,2
2,0,0,0,2,1095.0,17150.0,16.28,0,AJMAN UNIVERSITY,0
1,0,0,0,1,946.0,26008.0,27.49,0,MARIA SKLODOWSKA CURIE NATL RES INST ONCOL,0
2,0,1,0,1,1781.0,75922.0,46.75,1,NERC NATIONAL CENTRE FOR ATMOSPHERIC SCIENCE,0
3,0,1,0,2,974.0,76528.0,68.25999999999999,1,BEATSON INSTITUTE,0
4,0,0,2,2,1742.0,33394.0,38.8475,0,BANGLADESH AGRICULTURAL UNIVERSITY (BAU),0
1,0,0,0,1,329.0,13918.0,42.3,0,KWR WATERCYCLE RESEARCH INSTITUTE,0
2,0,0,0,2,2399.0,27887.0,12.275,0,AVIATION INDUSTRY CORPORATION OF CHINA (AVIC),0
5,0,1,0,4,1959.0,33936.0,17.828,1,VILLANOVA UNIVERSITY,2
1,0,0,0,1,276.0,10056.0,36.43,0,UNIV HOSP CTR SESTRE MILOSRDNICE,0
2,0,0,0,2,729.0,10024.0,14.114999999999998,0,SOKOINE UNIVERSITY OF AGRICULTURE,0
1,0,0,1,0,255.0,13718.0,53.8,0,"I.M. SYSTEMS GROUP, INC.",0
1,0,0,0,1,582.0,14046.0,24.13,0,HERLEV & GENTOFTE HOSP,0
1,0,0,0,1,144.0,3817.0,26.51,0,NEOMA BUSINESS SCHOOL,0
1,0,0,0,1,20.0,7979.0,398.95,0,GLOBAL INST INTERDISCIPLINARY STUDIES,0
1,0,0,0,1,535.0,9395.0,17.56,0,TOWNSVILLE HOSPITAL,0
1,0,1,0,0,3247.0,113355.0,34.91,1,PERIMETER INSTITUTE FOR THEORETICAL PHYSICS,0
1,0,0,0,1,572.0,14704.0,25.71,0,MEDICAL UNIVERSITY PLOVDIV,0
1,0,0,0,1,449.0,6978.0,15.54,0,PEACE RESEARCH INSTITUTE OSLO (PRIO),0
3,0,0,0,3,1147.0,13033.0,13.24,0,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE TECHNOLOGY,0
1,0,0,0,1,514.0,4289.0,8.34,0,HUNGARIAN NAT HIST MUSEUM,0
2,0,0,1,1,2100.0,39592.0,18.035,0,CULHAM SCIENCE CENTRE,0
2,0,1,0,1,1039.0,21313.0,20.64,1,HO CHI MINH CITY UNIVERSITY ECONOMICS,0
2,0,0,0,2,2791.0,63183.0,24.175,0,EMMA CHILDREN'S HOSPITAL,0
1,0,0,0,1,385.0,5777.0,15.01,0,KAGAWA PREFECTURAL CENT HOSP,0
2,0,0,1,1,1315.0,18659.0,14.62,0,ALIBABA GROUP,0
11,0,1,6,4,10508.0,197094.0,17.28090909090909,1,UNIVERSITY OF SCIENCE & TECHNOLOGY (UST),2
1,0,0,0,1,160.0,6932.0,43.33,0,AMBRY GENET,0
1,0,0,0,1,10.0,7467.0,746.7,0,CENT CLIN HOSP 2,0
13,0,6,5,2,20587.0,560138.0,31.745384615384616,6,RESEARCH CENTER JULICH,1
12,0,2,5,5,12165.0,200895.0,17.01583333333333,2,UNIVERSITY OF MURCIA,2
1,0,0,0,1,550.0,8519.0,15.49,0,A.R.N.A.S. OSPEDALI CIVICO DI CRISTINA BENFRATELLI,0
1,0,0,0,1,128.0,4757.0,37.16,0,EMO GVM CTR CUORE COLUMBUS,0
1,0,0,0,1,223.0,11430.0,51.26,0,EMMES CORPORATION,0
1,0,0,0,1,103.0,4308.0,41.83,0,ARMED FORCES HOSP,0
1,0,0,0,1,117.0,6026.0,51.5,0,CANCER THERAPY & RESEARCH CENTER,0
2,0,0,0,2,3020.0,68257.0,24.11,0,ALBANY MEDICAL COLLEGE,0
15,4,6,3,2,75564.0,1071055.0,15.975333333333337,10,NATIONAL INSTITUTE OF TECHNOLOGY (NIT SYSTEM),1
1,0,0,0,1,768.0,19064.0,24.82,0,WESTERN GALILEE HOSPITAL,0
1,0,0,0,1,744.0,11911.0,16.01,0,INSTITUTE OF PHYSICS OF MATERIALS OF THE CZECH ACADEMY OF SCIENCES,0
3,0,0,0,3,919.0,19224.0,21.400000000000002,0,UNIVERSIDAD MAYOR,0
3,0,0,0,3,724.0,26940.0,65.81,0,ABU DHABI UNIVERSITY,0
1,0,0,0,1,36.0,6890.0,191.39,0,MYUNGSUNG MED COLL,0
1,0,0,0,1,81.0,5878.0,72.57,0,ATLANTA DIABET ASSOCIATES,0
1,0,0,0,1,403.0,11081.0,27.5,0,HOSPITAL UNIVERSITARIO AUSTRAL,0
19,0,10,7,2,24236.0,705385.0,30.28473684210526,10,TRINITY COLLEGE DUBLIN,1
7,0,4,2,1,7004.0,384065.0,48.96857142857143,4,NIH NATIONAL HEART LUNG & BLOOD INSTITUTE (NHLBI),2
1,0,0,0,1,15.0,10835.0,722.33,0,KARL BREMER HOSP,0
3,0,0,0,3,1026.0,66574.0,51.78333333333333,0,AN NAJAH NATIONAL UNIVERSITY,0
3,0,0,0,3,814.0,22236.0,40.92333333333333,0,ZAYED UNIVERSITY,0
2,0,0,1,1,586.0,13659.0,23.68,0,JOHSON & JOHNSON BELGIUM,0
1,0,0,0,1,567.0,17033.0,30.04,0,OSAKA MEDICAL CENTER FOR CANCER & CARDIOVASCULAR DISEASES,0
14,0,7,5,2,21509.0,411200.0,17.85214285714286,7,NANJING NORMAL UNIVERSITY,1
1,0,0,0,1,309.0,8160.0,26.41,0,INSTITUT DE RECERCA BIOMEDICA - IRB LLEIDA,0
2,0,0,1,1,1315.0,43846.0,27.61,0,LOUISIANA TECHNICAL UNIVERSITY,0
1,0,0,0,1,343.0,3999.0,11.66,0,W. SZAFER INSTITUTE OF BOTANY OF THE POLISH ACADEMY OF SCIENCES,0
1,0,0,0,1,8.0,7467.0,933.38,0,OSWIECIMSKIE CTR BADAN KLINICZNYCH MEDICOME SP ZO,0
2,0,0,1,1,2234.0,41356.0,16.035,0,GENERAL ATOMICS & AFFILIATED COMPANIES,0
1,0,0,0,1,1024.0,9523.0,9.3,0,INHA UNIVERSITY HOSPITAL,0
1,0,0,0,1,893.0,32845.0,36.78,0,HOPITAL UNIVERSITAIRE RAYMOND-POINCARE - APHP,0
1,0,0,0,1,779.0,22079.0,28.34,0,CLIN PASTEUR,0
2,0,0,1,1,648.0,16759.0,25.79,0,NOKIA BELL LABS,0
2,0,0,2,0,3105.0,69350.0,23.525,0,INDIAN ASSOCIATION FOR THE CULTIVATION OF SCIENCE (IACS) - JADAVPUR,0
1,0,0,0,1,518.0,7462.0,14.41,0,"INSTITUTE OF GEOGRAPHY, RUSSIAN ACADEMY OF SCIENCES",0
1,0,0,0,1,568.0,14014.0,24.67,0,TRIEMLI HOSPITAL,0
1,0,0,1,0,629.0,26579.0,42.26,0,CTR STUDI & RIC ENRICO FERMI,0
1,0,0,0,1,8.0,7784.0,973.0,0,PUBL HLTH PERSPECT NEPAL,0
3,0,0,0,3,972.0,19826.0,19.779999999999998,0,BC CENTRE FOR DISEASE CONTROL,0
1,0,0,0,1,18.0,7580.0,421.11,0,HOSP GERAL GOIANIA,0
1,0,0,0,1,90.0,6526.0,72.51,0,NEW MEXICO DEPARTMENT OF HEALTH,0
7,0,0,4,3,5240.0,106875.0,23.262857142857143,0,CHARLES DARWIN UNIVERSITY,2
2,0,1,0,1,1957.0,44204.0,19.919999999999998,1,NASA LANGLEY RESEARCH CENTER,0
4,0,1,0,3,920.0,46071.0,52.887499999999996,1,MARINE BIOLOGICAL LABORATORY - WOODS HOLE,0
1,0,0,0,1,159.0,5023.0,31.59,0,NATL INST MED SCI & NUTR SALVADOR ZUBIRAN,0
12,0,1,3,8,9625.0,174334.0,18.759166666666665,1,CINVESTAV - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,2
2,0,0,0,2,344.0,17354.0,52.625,0,NATIONAL CENTRE FOR INFECTIOUS DISEASES SINGAPORE,0
1,0,0,0,1,185.0,7579.0,40.97,0,UNIVERSITY HOSPITAL OF NORTH TEES,0
1,0,0,0,1,724.0,27658.0,38.2,0,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0
1,0,0,0,1,253.0,4203.0,16.61,0,ANNA UNIVERSITY OF TECHNOLOGY COIMBATORE,0
2,0,0,1,1,1844.0,26526.0,13.71,0,"NTT, INC",0
2,0,1,1,0,2437.0,54137.0,26.549999999999997,1,NATURALIS BIODIVERSITY CENTER,0
1,0,0,0,1,42.0,37175.0,885.12,0,NATL INST LEGAL MED MINA MINOVICI,0
1,0,0,1,0,809.0,18260.0,22.57,0,PRINCE MOHAMMAD BIN FAHD UNIVERSITY,0
18,1,9,8,0,38185.0,677087.0,17.55055555555556,10,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
3,0,0,1,2,1220.0,64195.0,59.083333333333336,0,NIH NATIONAL EYE INSTITUTE (NEI),0
3,0,0,1,2,1747.0,41164.0,27.153333333333332,0,IMAM KHOMEINI INTERNATIONAL UNIVERSITY,0
17,0,10,6,1,25615.0,686374.0,24.720588235294116,10,UNIVERSITY OF KIEL,1
2,0,0,0,2,987.0,20131.0,23.03,0,VIDYASIRIMEDHI INSTITUTE OF SCIENCE & TECHNOLOGY,0
2,0,0,1,1,1204.0,13193.0,12.280000000000001,0,TOKYO UNIVERSITY OF MARINE SCIENCE & TECHNOLOGY,0
1,0,0,0,1,1326.0,26937.0,20.31,0,ROYAL VICTORIAN EYE & EAR HOSPITAL,0
7,1,2,3,1,5904.0,256885.0,48.75428571428571,3,GERMAN CENTER FOR INFECTION RESEARCH,2
1,0,0,0,1,249.0,3897.0,15.65,0,FRANCISZEK GORSKI INSTITUTE OF PLANT PHYSIOLOGY POLISH ACADEMY OF SCIENCES,0
6,0,3,1,2,7287.0,119419.0,17.485,3,CZECH UNIVERSITY OF LIFE SCIENCES PRAGUE,2
1,0,0,0,1,929.0,44694.0,48.11,0,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,0
2,0,0,0,2,323.0,14644.0,55.185,0,FDA CENTER FOR TOBACCO PRODUCTS (CTP),0
1,0,0,1,0,1944.0,79350.0,40.82,0,INTERMOUNTAIN MEDICAL CENTER,0
1,0,0,0,1,1.0,2567.0,2567.0,0,COCHRANE INFORMAT RETRIEVAL METHODS GRP,0
22,8,13,1,0,63154.0,2124006.0,31.679999999999996,21,UNIVERSITY OF EDINBURGH,4
1,0,0,0,1,497.0,4084.0,8.22,0,ELECTRONICS RESEARCH INSTITUTE (ERI),0
1,0,0,0,1,77.0,6292.0,81.71,0,AZAD HOUSING SOC,0
2,0,0,0,2,779.0,28762.0,36.065,0,CENTENARY INSTITUTE,0
1,0,0,0,1,115.0,7955.0,69.17,0,BERMUDA INSTITUTE OF OCEAN SCIENCES,0
9,1,6,2,0,22624.0,759915.0,31.628888888888884,7,KAROLINSKA UNIVERSITY HOSPITAL,1
1,0,0,0,1,1083.0,10215.0,9.43,0,FONDAZIONE POLICLINICO UNIVERSITARIO CAMPUS BIO-MEDICO,0
1,0,0,0,1,610.0,13615.0,22.32,0,HOSPITAL UNIVERSITARI SON LLATZER,0
19,0,10,8,1,32538.0,729705.0,20.00421052631579,10,UNIV NANTES ANGERS LE MANS,1
1,0,0,0,1,188.0,11279.0,59.99,0,NATIONAL GUARD HEALTH AFFAIRS - SAUDI ARABIA,0
2,0,1,0,1,1904.0,38137.0,23.28,1,"INSTITUTE OF INFORMATION ENGINEERING, CAS",0
1,0,0,0,1,437.0,8420.0,19.27,0,ROCHESTER GENERAL HOSPITAL,0
1,0,0,0,1,7.0,7119.0,1017.0,0,CAMBODIA OXFORD MED RES UNIT,0
2,0,0,1,1,1164.0,42459.0,35.14,0,IRCCS SAN RAFFAELE PISANA,0
1,0,0,0,1,501.0,4551.0,9.08,0,KANAGAWA CHILDRENS MED CTR,0
1,0,0,0,1,504.0,11893.0,23.6,0,NEMOURS CHILDRENS HOSP,0
3,0,0,1,2,1600.0,24947.0,16.0,0,TEXAS A&M AGRILIFE RESEARCH,0
8,0,4,1,3,11872.0,316364.0,28.03125,4,PAUL SCHERRER INSTITUTE,2
1,0,0,0,1,341.0,4135.0,12.13,0,NATIONAL INSTITUTE OF TECHNOLOGY PUDUCHERRY,0
9,0,5,3,1,21541.0,609996.0,29.756666666666668,5,CHILDRENS HOSPITAL OF PHILADELPHIA,2
11,0,1,8,2,24745.0,537473.0,20.523636363636367,1,UNIVERSITY OF ULSAN,2
3,0,0,1,2,1001.0,30237.0,28.169999999999998,0,PATH,0
1,0,0,0,1,88.0,4583.0,52.08,0,"VENTANA MEDICAL SYSTEMS, INC.",0
4,0,0,0,4,944.0,65706.0,128.52249999999998,0,UNIVERSIDAD DE LA COSTA,2
1,0,0,0,1,675.0,13266.0,19.65,0,UNIVERSITY OF SOUTHERN CALIFORNIA KECK HOSPITAL,0
1,0,0,0,1,74.0,6340.0,85.68,0,GREAT BARRIER REEF MARINE PK AUTHOR,0
15,0,2,12,1,14758.0,365497.0,25.002666666666663,2,WEST VIRGINIA UNIVERSITY,2
1,0,0,0,1,4.0,11704.0,2926.0,0,INST MED SOCIOL & SOCIAL MED,0
3,0,0,1,2,776.0,19459.0,24.55333333333333,0,UNIVERSITY OF HRADEC KRALOVE,0
1,0,0,0,1,438.0,5293.0,12.08,0,CHINA THREE GORGES CORPORATION,0
2,0,0,0,2,855.0,33950.0,41.145,0,OKLAHOMA MEDICAL RESEARCH FOUNDATION,0
1,0,0,0,1,285.0,8241.0,28.92,0,RUSSELLS HALL HOSPITAL,0
1,0,0,0,1,325.0,4467.0,13.74,0,CHINA COAL RES INST,0
1,0,0,1,0,353.0,7124.0,20.18,0,EMBRAPA TROP AGROIND,0
10,0,1,3,6,11189.0,188202.0,15.232,1,BULGARIAN ACADEMY OF SCIENCES,2
1,0,0,0,1,291.0,21260.0,73.06,0,NATL INST BIOMED INNOVAT HLTH & NUTR,0
6,0,1,1,4,11737.0,119957.0,14.305000000000001,1,ST. PETERSBURG SCIENTIFIC CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES,2
2,0,0,1,1,525.0,37624.0,77.7,0,CENTRE FOR CANCER BIOLOGY,0
1,0,0,0,1,94.0,4612.0,49.06,0,POLICE GEN HOSP,0
1,0,0,0,1,262.0,5857.0,22.35,0,UNIVERSITY OF MOSTAR,0
4,1,1,0,2,4359.0,129320.0,40.325,2,THE WORLD BANK,0
1,0,0,0,1,27.0,21969.0,813.67,0,NATL INST STAT,0
4,0,0,2,2,2566.0,41571.0,15.89,0,U.S. ARMY CORPS OF ENGINEERS,0
1,0,0,0,1,596.0,14586.0,24.47,0,LADY HARDINGE MEDICAL COLLEGE & HOSPITAL,0
16,0,0,9,7,10016.0,242277.0,25.251874999999995,0,HUNGARIAN ACADEMY OF SCIENCES,2
4,0,1,1,2,3641.0,103885.0,25.1575,1,VA SAN DIEGO HEALTHCARE SYSTEM,0
5,0,0,2,3,4298.0,68465.0,16.3,0,HELWAN UNIVERSITY,2
1,0,0,0,1,14.0,12085.0,863.21,0,CANARIAN HLTH SERV,0
1,0,0,0,1,1.0,5740.0,5740.0,0,BARNACLIN GRP HOSP CLIN,3
3,0,0,1,2,1706.0,30185.0,18.11,0,TEZPUR UNIVERSITY,0
1,0,0,0,1,773.0,10043.0,12.99,0,UNIVERSIDADE FEDERAL DE ITAJUBA,0
8,0,1,3,4,6489.0,149307.0,21.5875,1,GRADUATE UNIVERSITY FOR ADVANCED STUDIES - JAPAN,2
1,0,0,0,1,132.0,4288.0,32.48,0,MEDITERRANEAN CLINIC,0
1,0,0,0,1,25.0,5451.0,218.04,0,MAHATMA GANDHI UNIV MED SCI & TECHNOL,0
1,0,0,0,1,365.0,19124.0,52.39,0,VITREOUS RETINA MACULA CONSULTANTS OF NEW YORK,0
5,0,0,1,4,3102.0,78090.0,30.524,0,CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,2
17,0,12,2,3,22542.0,582184.0,24.24882352941176,12,UNIVERSITY OF OTAGO,1
1,0,0,1,0,333.0,14483.0,43.49,0,EUROPEAN SPACE RESEARCH INSTITUTE,0
6,0,4,1,1,16738.0,303819.0,19.72,4,"HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS",0
1,0,0,0,1,10.0,7475.0,747.5,0,UO MED INTERNA,0
2,0,0,1,1,1085.0,23702.0,21.38,0,MATERIALS & ENERGY RESEARCH CENTER (MERC),0
1,0,0,1,0,482.0,14908.0,30.93,0,INSTITUTE OF PHYSIOLOGY OF THE CZECH ACADEMY OF SCIENCES,0
2,0,0,0,2,450.0,7613.0,18.165,0,TECHNOL UNIV DUBLIN,0
20,3,10,4,3,49515.0,1361431.0,29.258499999999998,13,CEA,1
1,0,0,0,1,11.0,20244.0,1840.36,0,NATL INST HLTH RES NIHR OXFORD BIOMED RES CTR,0
4,0,0,2,2,3258.0,47914.0,16.5925,0,MENDEL UNIVERSITY IN BRNO,0
1,0,0,0,1,491.0,10905.0,22.21,0,HOSPITAL CARLO POMA,0
2,0,0,0,2,368.0,13616.0,618.205,0,AMERICAN RED CROSS,0
1,0,0,0,1,761.0,22496.0,29.56,0,UNIVERSIDAD EL BOSQUE,0
1,0,0,1,0,618.0,11407.0,18.46,0,CSIC - INSTITUTO DE LA GRASA (IG),0
1,0,0,0,1,151.0,13698.0,90.72,0,UC DAVIS COMPREHENS CANC CTR,0
14,0,2,8,4,20374.0,370364.0,17.39214285714286,2,FAHRENHEIT UNIVERSITIES,2
1,0,0,0,1,490.0,6188.0,12.63,0,TURKEY SPECIALIZED HIGHER EDUCATION & RESEARCH HOSPITAL,0
1,0,0,0,1,74.0,7129.0,96.34,0,INST DIS MODELING,0
1,0,0,0,1,744.0,19600.0,26.34,0,ENTE OSPEDALIERO OSPEDALI GALLIERA,0
7,0,1,5,1,5733.0,102301.0,18.14142857142857,1,CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY,2
1,0,0,0,1,100.0,22478.0,224.78,0,TIANJIN CENTER FOR DISEASE CONTROL & PREVENTION,0
1,0,0,0,1,516.0,4891.0,9.48,0,VIETNAM NATIONAL UNIVERSITY OF AGRICULTURE (VNUA),0
3,0,1,1,1,3657.0,63723.0,17.94,1,ECOLE DE TECHNOLOGIE SUPERIEURE - CANADA,0
9,0,1,3,5,3970.0,84866.0,24.625555555555554,1,UNIVERSITY OF GREENWICH,2
15,0,7,3,5,19051.0,550203.0,27.065333333333335,7,UMEA UNIVERSITY,2
1,0,0,0,1,139.0,7352.0,52.89,0,USMANU DANFODIYO UNIV,0
1,0,0,0,1,1098.0,8416.0,7.66,0,KIRIKKALE UNIVERSITY,0
1,0,0,0,1,652.0,4315.0,6.62,0,ANKARA TRAINING & RESEARCH HOSPITAL,0
1,0,0,0,1,4.0,10191.0,2547.75,0,UNIV HOSP DE LA PRINCESA,0
2,0,0,0,2,1000.0,10218.0,16.705,0,UNIVERSITY OF VETERINARY SCIENCES BRNO,0
